id,title,artist,track_id,artist_id,rank,hit,artist_popularity,followers,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4714,Gallery,Mario Vazquez,7yVJlhAZlZ4O1jlJCkMXD6,7iMjWsjqbmYLobomSh4B64,35,No,43,27941,55,0.593,0.6509999999999999,9,-6.904,0,0.135,0.0169,0.0,0.141,0.32299999999999995,86.535
3318,Loser,Glee Cast,3iAvTn62s7rvE6hm6fFodt,0SCbttzoZTnLFebDYmAWCm,93,No,77,833522,53,0.701,0.8640000000000001,3,-4.351,1,0.0631,0.00331,0.0,0.0421,0.8109999999999999,106.034
2127,Don't Judge Me,Chris Brown,101TaHCVkpOMmlQNjPKRQ5,7bXgB6jMjp9ATFy66eO08Z,67,No,91,5835974,64,0.328,0.498,4,-10.898,0,0.126,0.532,7.94e-05,0.117,0.36,175.918
5044,Window Shopper,50 Cent,6P67bhO3fg7AlNcekn4YxR,3q7HBObVc0L8jNeTe5Gofh,20,Yes,83,3538577,56,0.536,0.628,5,-7.057,0,0.18600000000000005,0.107,0.0,0.459,0.467,174.35
6435,Angel,Shaggy Featuring Rayvon,7xHsIaGEmiZunovi6oFtQz,5EvFsr3kj42KNv97ZEnqij,1,Yes,75,815764,65,0.802,0.77,6,-2.998,1,0.0925,0.14300000000000002,0.0,0.0424,0.778,85.286
5994,Goodbye To You,Michelle Branch,6NSJOIyKYcRZh28Kf0URTw,5rScKX1Sh1U67meeUyTGwk,21,Yes,60,197513,57,0.504,0.556,8,-6.19,1,0.0263,0.28800000000000003,0.000246,0.173,0.276,81.008
4383,Never Wanted Nothing More,Kenny Chesney,2q49JWdTqa951SdCXZW44g,3grHWM9bx2E9vwJCdlRv9O,22,Yes,74,1629045,54,0.528,0.742,7,-7.044,1,0.0526,0.0412,1.99e-05,0.236,0.746,177.842
5220,"Sitting, Waiting, Wishing",Jack Johnson,5eWOsyHHic4vJP3LjTVhqv,3GBPw9NK25X1Wt2OUvOwY3,66,No,80,1941265,65,0.764,0.5589999999999999,0,-7.153,1,0.0265,0.247,3.05e-05,0.125,0.627,105.021
671,Look Alive,Rae Sremmurd,2IGr3q6ljcpLvHDFLtI0yW,7iZtZyCzp3LItcw1wtPI3D,72,No,84,2967520,69,0.785,0.5710000000000001,0,-7.477,1,0.0382,0.0587,0.0,0.327,0.219,120.025
7094,I'm Not Ready,Keith Sweat,5n68p2dbjYnXNP9A2nLzbj,2r09Inibex3C4ZNTUVSG3m,16,Yes,61,501381,39,0.753,0.349,9,-9.136,0,0.0275,0.405,0.006690000000000001,0.0782,0.289,107.971
4295,Pictures Of You,The Last Goodnight,6V4y4uuMAxe2EYDIWNToaH,4UrGiQXrpB2CmzVGVFtH5E,70,No,46,13125,54,0.325,0.816,2,-3.714,1,0.0633,0.165,0.0,0.0729,0.579,207.673
1212,Fire N Gold,Bea Miller,7xAdO0zdl7lGf0ecg4IGhQ,1o2NpYGqHiCq7FoiYdyd1x,78,No,74,585659,62,0.539,0.8690000000000001,6,-5.341,1,0.0471,0.00463,0.0,0.324,0.362,143.987
5377,Hold You Down,"The Alchemist Featuring Prodigy, Illa Ghee & Nina Sky",3EyNj8ps0rYIAF4xIpFCjc,0eVyjRhzZKke2KFYTcDkeu,95,No,53,62630,50,0.7559999999999999,0.672,1,-8.603,1,0.268,0.17800000000000002,0.0,0.134,0.532,90.848
622,We Know The Way,Opetaia Foa'i & Lin-Manuel Miranda,6YH2r9NyEJTjlRmKOCvxgJ,759h9uEwoHm8KKq1pGI9RH,93,No,67,1846,71,0.696,0.5670000000000001,9,-8.907,1,0.0374,0.3720000000000001,0.0,0.112,0.389,98.034
5814,Act A Fool,Ludacris,28mv40MzspRZn0PBcO2itT,3ipn9JLAPI5GUEo4y4jcoi,32,No,78,1270448,53,0.568,0.904,0,-2.497,1,0.349,0.221,0.0,0.22,0.799,109.331
5290,Soldier,Destiny's Child Featuring T.I. & Lil Wayne,4FTOpNYcGxnQdGNWSxIcio,1Y8cdNmUJH7yBTd9yOvr5i,3,Yes,75,1934480,69,0.878,0.417,7,-6.799,1,0.361,0.0444,0.0,0.0833,0.904,77.49
3150,Your Love,Nicki Minaj,3bGxiCPouq52ZtI8ybMCX5,0hCNtLu0JehylgoiP8L4Gh,14,Yes,90,9947674,54,0.466,0.521,11,-10.233,1,0.267,0.00234,0.00362,0.425,0.222,104.667
3134,Gonna Get This,Hannah Montana Featuring Iyaz,1y6Y28gA3mNHSs7RDLrDKs,7nU4hB040gTmHm45YYMvqc,66,No,67,1185786,51,0.6729999999999999,0.789,0,-3.444,1,0.0453,0.0152,0.0,0.0719,0.769,100.007
3869,I Will Be,Leona Lewis,4gJxLdiZXkKiSbvpFHNu8n,5lKZWd6HiSCLfnDGrq9RAm,66,No,73,974324,46,0.406,0.6,7,-4.157,1,0.0298,0.132,0.0,0.15,0.205,149.987
124,The Greatest Show,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble",4ylWMuGbMXNDgDd8lErEle,5F1aoppMtU3OMiltO8ymJ2,88,No,83,26337,86,0.417,0.8240000000000001,11,-7.36,0,0.105,0.000239,0.0545,0.0725,0.4,157.92
5422,Pieces Of Me,Ashlee Simpson,7yXibbAYi4to5oQTeO738f,4hqDqHtBlgxXpLXVYf7c8L,5,Yes,52,237007,56,0.5,0.802,2,-4.205,1,0.104,0.0535,0.0,0.103,0.7390000000000001,174.03900000000004
7133,Lullaby,Shawn Mullins,70L4pGAmYv0pTADrgsIxpI,4TROLx8HvrnfGGNo2ngL2N,7,Yes,47,18206,54,0.626,0.731,7,-8.0,1,0.0455,0.0211,0.00231,0.249,0.545,79.971
6901,NAStradamus,Nas,5IUceLAshLX0OSTAdSLcPv,20qISvAhX20dpIbOOzGK3q,92,No,75,1150332,45,0.823,0.62,8,-8.002,1,0.329,0.000484,0.0,0.494,0.628,90.57
2143,Guap,Big Sean,1wcWdMlLjzp7Rx25JJN7c4,0c173mlxpT3dSFRgMO8XPh,71,No,88,3736831,57,0.647,0.7340000000000001,1,-6.0939999999999985,1,0.166,0.305,0.0,0.425,0.578,146.16299999999995
6421,Heard It All Before,Sunshine Anderson,0xikWgPgYN9BEes0ieZ8Co,0hnmRa5ahunapQbPjKUbMK,18,Yes,42,49400,55,0.698,0.925,3,-4.209,0,0.222,0.0611,0.0,0.095,0.6759999999999999,96.953
1092,Shut Up And Dance,WALK THE MOON,4kbj5MwxO1bq9wjT5g9HaA,6DIS6PRrLS3wbnZsf7vYic,4,Yes,75,862652,81,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.03799999999998
617,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,5oyUurs28XRagLa8lgm6V3,2J0JN7EFN10G1Tty6hX0AN,50,No,64,108265,66,0.96,0.547,6,-6.992000000000001,0,0.0786,0.0496,0.0,0.21600000000000005,0.18600000000000005,121.01
6044,In Da Wind,Trick Daddy Featuring Cee-Lo & Big Boi,4TJ56OkWrnf2fv2a6T69DL,12FHARd9fY0Tu0ila4Ua25,70,No,61,264192,48,0.974,0.586,0,-3.801,1,0.18,0.12,0.0,0.0585,0.6890000000000001,113.998
935,Beautiful Drug,Zac Brown Band,0vcfOQOvTCv8ckiRs8Xc1Z,6yJCxee7QumYr820xdIsjo,52,No,75,918922,62,0.61,0.857,8,-5.267,0,0.0877,0.0424,2e-06,0.128,0.373,125.838
3965,So Fly,Slim Featuring Yung Joc,6nqscDOWhTkD1tfpTNrh5A,33nrND6ODgesoa1Qmr5DbD,49,No,31,1061,39,0.777,0.5660000000000001,6,-4.797,0,0.0972,0.0027,0.0,0.257,0.657,90.991
1498,Made Me,Snootie Wild Featuring K Camp,44DNRbTlkVXL80mZa2XwZl,1YXg2Chm7UfZAUAkjJEpqK,93,No,47,134356,51,0.856,0.7190000000000001,10,-6.519,0,0.0746,0.0389,9.03e-06,0.0935,0.37,146.032
4401,Whine Up,Kat DeLuna Featuring Elephant Man,7L1zJMkc9Ho7Ox0uSFC9TL,0bOlhT8OcoC1lCpN69NcFP,29,Yes,56,210994,60,0.821,0.5539999999999999,9,-5.9929999999999986,1,0.0542,0.0586,2.81e-06,0.172,0.472,125.011
3473,Spotlight,Gucci Mane Featuring Usher,5xgAPoTn4YswCIOjAGNWJI,13y7CgLHjMVRMDqxdx0Xdo,42,No,89,1820383,39,0.7809999999999999,0.8059999999999999,10,-4.2,0,0.13699999999999998,0.0982,0.0,0.403,0.69,125.019
6363,Thank You,Dido,751gBcu62kORDelX7FV0mM,2mpeljBig2IXLXRAFO9AAs,3,Yes,69,494817,63,0.722,0.595,1,-9.928,0,0.0415,0.284,0.000538,0.0694,0.738,79.98
2166,Beer Money,Kip Moore,61voPX1C71rhwynuLQyajo,2hJPr4lk7Q8SSvCVBl9fWM,51,No,68,435735,57,0.745,0.805,2,-5.549,1,0.0307,0.0223,1.06e-06,0.13,0.765,126.065
5951,Lose Yourself,Eminem,5Z01UMMf7V1o0MzF86s6WJ,7dGJo4pcD2V6oG8kP0tJRR,1,Yes,93,15210610,79,0.698,0.732,2,-4.522,1,0.266,0.00704,0.000647,0.359,0.0689,171.43099999999995
3468,Southern Voice,Tim McGraw,3wUw2C8bngb3UBDNlcY0JI,6roFdX1y5BYSbp60OTJWMd,49,No,76,1935178,40,0.63,0.877,9,-4.106,1,0.0321,0.0446,0.0,0.113,0.758,112.051
655,Me And Your Mama,Childish Gambino,4r0GVpjSsKSR1biv4fOoa5,73sIBHcqh3Z3NyqHKZ7FOL,68,No,82,2748049,69,0.557,0.461,5,-11.796,1,0.0342,0.00952,0.0405,0.0708,0.29100000000000004,117.999
4557,On The Hotline,Pretty Ricky,3bsoEOP4NHEoeVbAAYdbaU,6XwcepfAsPhrvwziGxhwju,12,Yes,61,452923,57,0.687,0.871,6,-5.4689999999999985,1,0.171,0.0133,0.0,0.122,0.629,92.998
5671,Badaboom,B2K Featuring Fabolous,2ZSp1BC7agz2TkgSATdi9U,51d3rUlLuMh7EW09aMe7yj,59,No,58,197083,51,0.812,0.626,4,-5.025,0,0.149,0.0238,0.000699,0.149,0.8109999999999999,96.006
6806,Meet Virginia,Train,4ocbH5ZJqajZIpUrqRUoue,3FUY2gzHeIiaesXtOAdB7A,20,Yes,76,1964557,67,0.675,0.5529999999999999,7,-7.775,1,0.0486,0.0863,7.58e-06,0.118,0.594,90.02
3525,Kings And Queens,Thirty Seconds To Mars,4sjLcE0GQ6urc4iUXsUPe9,0RqtSIYZmd4fiBKVFqyIqD,82,No,76,1665760,67,0.293,0.816,8,-5.432,1,0.0844,0.0401,2.95e-05,0.13,0.14800000000000002,164.982
6093,Way Of Life,Lil Wayne,2ZoKMVQaFYnOsKeHbzSqLy,55Aa2cqylxrFIXC767Z865,71,No,90,5914092,35,0.868,0.794,9,-4.284,0,0.307,0.0337,0.0,0.0862,0.677,97.922
1556,Turn Down For What,DJ Snake & Lil Jon,67awxiNHNyjMXhVgsHuIrs,540vIaP2JwjQb9dm3aArA4,4,Yes,82,2540530,74,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014
7012,You Are Everything,Dru Hill,79IjeSGwqOoKrbD1O6KKcu,1255GTUKNCLCTvH9ctD4cT,84,No,60,407862,40,0.601,0.399,9,-6.7120000000000015,1,0.106,0.125,0.0,0.131,0.5479999999999999,62.167
4185,Bubbly,Colbie Caillat,0rFOs9paloAvEtzwDX1Kmc,6aZyMrc4doVtZyKNilOmwu,5,Yes,74,947641,71,0.664,0.491,9,-6.544,1,0.042,0.594,0.0,0.11,0.24,127.97
2700,Body And Soul,Tony Bennett & Amy Winehouse,01hJnhpAmjzg85Etnz2ECH,2lolQgalUvZDfp5vvVtTYV,87,No,65,301940,65,0.342,0.249,1,-11.812,1,0.0277,0.87,5.09e-05,0.152,0.203,94.746
6072,Why Don't We Fall In Love,Amerie,4bnjq8zqtCnxTGxll5ezOO,08rMCq2ek1YjdDBsCPVH2s,23,Yes,57,251677,58,0.551,0.773,11,-6.5779999999999985,0,0.101,0.0673,3.39e-05,0.0511,0.649,90.00299999999999
2472,Love You Like A Love Song,Selena Gomez & The Scene,0laYHRpNTS6i8FXdupHkJ4,6dJeKm76NjfXBNTpHmOhfO,22,Yes,68,2187208,69,0.8590000000000001,0.6970000000000001,1,-3.79,0,0.0569,0.0715,0.0,0.0761,0.8759999999999999,117.008
2345,Bangarang,Skrillex Featuring Sirah,6VRhkROS2SZHGlp0pxndbJ,5he5w2lnU9x7JFhnwcekXX,72,No,83,5938495,73,0.716,0.972,7,-2.302,1,0.196,0.0145,3.2200000000000003e-05,0.317,0.5760000000000001,110.026
921,Let Me Love You,Ariana Grande Featuring Lil Wayne,5AKlnLpP3WLwZseNbjquND,66CXWjxzNUsdJxJ2JdwvnR,99,No,86,13055314,67,0.7070000000000001,0.436,2,-8.276,1,0.0814,0.029,0.0,0.237,0.0722,138.984
6198,Can't Fight The Moonlight,LeAnn Rimes,10FP9hm2aFfAIKEopqaG9D,2d3VHzlOEwXvmBdS4pzOPL,11,Yes,63,287505,67,0.628,0.8340000000000001,6,-6.341,0,0.0497,0.403,0.0,0.051,0.626,97.865
1284,She Don't Love You,Eric Paslay,1B17jo7XD3lJ9AtrdE9kUd,4TONBKcqVR1LmPdfJxvkMU,77,No,57,200051,59,0.342,0.338,7,-8.414,1,0.029,0.302,1.07e-06,0.114,0.172,151.37
5091,Doesn't Remind Me,Audioslave,0o995gJCGebaza0LWybToU,2ziB7fzrXBoh1HUPS6sVFn,68,No,72,1306107,60,0.439,0.779,9,-3.469,1,0.0367,0.117,1.17e-06,0.0982,0.225,99.429
92,At The Club,Jacquees X Dej Loaf,0NqZ65jPelNB13gzsvH2Ma,4tMm1dU6Gn04VAZ9ClHcIZ,92,No,71,725909,74,0.795,0.6679999999999999,7,-7.2879999999999985,0,0.093,0.124,0.0,0.0739,0.3720000000000001,92.029
6216,Feel The Girl,Ms. Jade,1ONo2x3Lv4vhWoEd5A7U4q,0WjnlObkDedRrSBTC9N3lW,92,No,28,7276,18,0.905,0.635,4,-7.8889999999999985,0,0.308,0.471,0.000143,0.113,0.722,103.933
140,I Miss You,Clean Bandit Featuring Julia Michaels,2xmrfQpmS2iJExTlklLoAL,6MDME20pz9RveH9rEXvrOM,92,No,84,949600,92,0.638,0.6579999999999999,3,-6.318,1,0.0456,0.245,3.77e-06,0.0919,0.33,105.076
6564,Pinch Me,Barenaked Ladies,2RQ3fWFZJJe4G5KkHEACww,0dEvJpkqhrcn64d3oI8v79,15,Yes,63,219802,59,0.68,0.857,7,-4.132,1,0.0373,0.0151,2.88e-05,0.056,0.794,95.349
2427,Think Like A Man,Jennifer Hudson & Ne-Yo Featuring Rick Ross,0XgyAhZ70xUnFpoPVEX9yM,35GL8Cu2GKTcHzKGi75xl5,90,No,64,543264,49,0.648,0.687,10,-3.766,0,0.0458,0.0078,0.0,0.358,0.816,77.468
5741,24's,T.I.,33j4CLU9UyRjO63ry5J61Q,4OBJLual30L7gRl5UkeRcT,78,No,80,2176782,56,0.7390000000000001,0.725,6,-4.301,1,0.203,0.227,0.0,0.0991,0.5820000000000001,162.06
175,There's Nothing Holdin' Me Back,Shawn Mendes,7JJmb5XwzOO8jgpou264Ml,7n2wHs1TKAczGzO7Dd2rGr,6,Yes,89,7976706,80,0.858,0.799,2,-4.034,1,0.0589,0.35700000000000004,0.0,0.091,0.966,121.991
1239,Blank Space,Taylor Swift,1p80LdxRV74UKvL8gnD7ky,06HL4z0CvFAxyc27GXpf02,1,Yes,91,11084884,71,0.7509999999999999,0.684,5,-5.448,1,0.0679,0.0847,0.0,0.0737,0.597,95.979
3561,Hotel Room Service,Pitbull,6Rb0ptOEjBjPPQUlQtQGbL,0TnOYISbd1XYRBk9myaseg,8,Yes,84,5139299,65,0.851,0.629,1,-8.385,1,0.175,0.00705,0.000372,0.0746,0.789,125.984
858,Youth,Troye Sivan,1cOyWWUr3oXJIxY0AjJEx9,3WGpXCj9YhhfX11TToZcXP,23,Yes,80,1950996,71,0.621,0.743,7,-4.398,1,0.0422,0.0667,0.0,0.0822,0.596,91.51
4722,I Call It Love,Lionel Richie,2iO6rOzGHscN0GPetFUnAx,3gMaNLQm7D9MornNILzdSl,62,No,71,693448,43,0.6709999999999999,0.763,8,-4.0710000000000015,1,0.189,0.495,0.0,0.11,0.481,91.986
1059,Renegades,X Ambassadors,0fYVliAYKHuPmECRs1pbRf,3NPpFNZtSTHheNBaWC82rB,17,Yes,80,878831,71,0.4,0.868,11,-5.988,0,0.203,0.0112,0.0685,0.27,0.57,180.261
1096,Anything Goes,Florida Georgia Line,46ZfPS5VpSQVU5gb82hg3K,3b8QkneNDz4JHKKKlLgYZg,55,No,88,1447180,72,0.462,0.977,0,-3.805,1,0.045,0.00172,0.0,0.35200000000000004,0.746,154.03799999999995
6334,Contagious,The Isley Brothers Featuring Ronald Isley,7HjJQunSPwkXXVnGeItUEH,53QzNeFpzAaXYnrDBbDrIp,19,Yes,66,486768,52,0.6970000000000001,0.447,4,-7.497999999999998,0,0.0409,0.244,0.0,0.14800000000000002,0.207,113.034
6671,I Disappear,Metallica,51Vic2Yi71YKNtLbyJKgQt,2ye2Wgw4gimLv2eAKyk1NB,76,No,83,6087665,51,0.534,0.929,1,-3.609,1,0.047,0.000206,5.58e-05,0.036000000000000004,0.447,122.733
2671,I'm Flexin',T.I. Featuring Big K.R.I.T.,1k38sP5Rykl9TVh3ihhF3f,4OBJLual30L7gRl5UkeRcT,66,No,80,2176758,37,0.677,0.648,8,-7.041,0,0.102,0.00784,0.0,0.466,0.464,148.97299999999996
3356,The Boy Is Mine,Glee Cast,0wmiPr4HLmhgGeEBXYD8yL,0SCbttzoZTnLFebDYmAWCm,76,No,77,833522,40,0.65,0.7290000000000001,1,-5.234,0,0.042,0.18,0.0,0.179,0.499,93.153
325,Issues,Julia Michaels,7vu0JkJh0ldukEYbTVcqd0,0ZED1XzwlLHW4ZaG4lOT6m,11,Yes,86,591210,81,0.725,0.42,8,-6.811,1,0.0811,0.4270000000000001,0.0,0.061,0.424,113.975
4002,Cuddy Buddy,Mike Jones Featuring Trey Songz & Twista,2AtD3bKq0VGdmBGNeOxNoi,07VmOvmuBp9G0gb8BTrpn0,76,No,55,54519,40,0.657,0.698,9,-5.47,1,0.17,0.28800000000000003,0.0,0.14,0.7879999999999999,140.09799999999998
1640,Magic,Coldplay,23khhseCLQqVMCIT1WMAns,4gzpq5DPGxSnKTe4SA8HAU,14,Yes,89,10976737,75,0.738,0.483,6,-8.915,0,0.0403,0.0262,0.616,0.106,0.355,93.458
6494,No More (Baby I'ma Do Right),3LW,5zn1hpm9N0ylKB7kOtpCw2,2lFHVcUeJ9Gq6AZiU3ZAOa,23,Yes,48,149631,58,0.721,0.723,2,-7.08,0,0.0631,0.102,4.4e-06,0.0651,0.7609999999999999,88.93299999999998
2117,Tornado,Little Big Town,3HvNzmI0hX2dXcE41lBMxi,3CygdxquGHurS7f9LjNLkv,51,No,67,905685,54,0.7390000000000001,0.696,3,-5.149,0,0.0247,0.0459,9.61e-05,0.107,0.4920000000000001,97.004
213,Gorgeous,Taylor Swift,1ZY1PqizIl78geGM4xWlEA,06HL4z0CvFAxyc27GXpf02,13,Yes,91,11084808,75,0.797,0.532,7,-6.8610000000000015,1,0.147,0.0672,1.02e-05,0.227,0.454,92.024
2761,Up All Night,Blink-182,1SMBOtYCUd65fF4pYMdL7t,6FBDaR13swtiWwGhX1WQsP,65,No,80,3606862,46,0.474,0.87,9,-6.21,1,0.0538,0.000258,9.35e-05,0.0977,0.461,155.974
3759,Here Comes Goodbye,Rascal Flatts,5YSW99IUAIiAj243jF7PBO,0a1gHP0HAqALbEyxaD5Ngn,11,Yes,73,1221800,59,0.425,0.596,2,-5.909,1,0.0356,0.407,0.0,0.147,0.214,145.977
2518,La Isla Bonita,Glee Cast Featuring Ricky Martin,0oOJsZUvY7WXbFd02kY1Mq,0SCbttzoZTnLFebDYmAWCm,99,No,77,833519,44,0.6940000000000001,0.726,1,-5.973,1,0.053,0.00117,1.51e-05,0.108,0.339,113.022
2958,Teenage Dream,Katy Perry,55qBw1900pZKfXJ6Q9A2Lc,6jJ0s89eD6GaHleKKya26X,1,Yes,85,9247207,71,0.7190000000000001,0.804,10,-4.581,1,0.0355,0.0132,3.02e-06,0.139,0.605,119.999
6705,Some Things Never Change,Tim McGraw,2xVsM0134vrQSNFZOPcBHZ,6roFdX1y5BYSbp60OTJWMd,58,No,76,1935211,31,0.545,0.61,4,-6.396,1,0.027000000000000003,0.355,1.21e-06,0.18,0.415,89.92399999999998
1228,I Really Like You,Carly Rae Jepsen,0PGLRTN0X6DrXh645WJCIY,6sFIWsNpZYqfjUpaCgueju,39,No,73,2427917,64,0.623,0.81,5,-4.683,1,0.0418,0.005529999999999999,5.15e-05,0.257,0.579,122.041
4925,I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,1lih9AUGlOI2qbAkptdBsr,3aQeKQSyrW4qWr35idm0cy,5,Yes,81,1340529,70,0.731,0.368,8,-10.38,1,0.0688,0.00544,0.0,0.193,0.512,145.171
6130,Makin' Good Love,Avant,6Q13UWFUuqXLXT7IUVkqM1,0AunegKKH2ys98aLxq8G1A,27,Yes,59,448472,57,0.7929999999999999,0.647,4,-3.924,0,0.0383,0.239,0.0,0.124,0.718,142.268
228,More Girls Like You,Kip Moore,73WWkaWkIRSP3MYGZ14aY4,2hJPr4lk7Q8SSvCVBl9fWM,66,No,68,435730,72,0.551,0.716,2,-5.431,1,0.0305,0.00746,0.0,0.13,0.7390000000000001,75.001
570,Jump Out The Window,Big Sean,1jQsKN68yE94tMYml0wHMd,0c173mlxpT3dSFRgMO8XPh,76,No,88,3736802,75,0.745,0.7140000000000001,1,-6.729,1,0.0768,0.147,0.0,0.132,0.5539999999999999,136.972
5612,Gal Yuh Ah Lead,T.O.K.,4ex9m6RWw8PcfAZEaktdBL,4c4iX8pe1SV13xToguoelN,85,No,46,38182,15,0.6829999999999999,0.7240000000000001,0,-4.839,0,0.282,0.275,0.0,0.065,0.691,98.711
2594,Girls Just Want To Have Fun,Glee Cast,5s89Qq5A61IQqKNjlyaVZG,0SCbttzoZTnLFebDYmAWCm,59,No,77,833519,44,0.424,0.12,11,-12.802,1,0.0334,0.937,5.7399999999999986e-05,0.111,0.383,129.278
2736,Smile,Avril Lavigne,0DGXUvOixp2ptxBz3mQ3EV,0p4nmQO2msCgU4IF37Wi3j,68,No,77,2470229,58,0.627,0.846,1,-3.834,0,0.0457,0.0019,3.97e-06,0.0758,0.6859999999999999,105.061
3715,Too Many Rappers,Beastie Boys Featuring Nas,22hR7aDYKZrPKH18YLlyaV,03r4iKL2g2442PT9n2UKsx,93,No,71,909704,47,0.627,0.872,11,-4.388,0,0.158,0.00566,0.0,0.522,0.5479999999999999,93.728
2033,Live It Up,Jennifer Lopez Featuring Pitbull,4WVhv7DuK29A1o6zCGdjQK,2DlGxzQSjYe5N6G9nkYghR,60,No,79,4236275,52,0.693,0.7240000000000001,6,-5.103,1,0.181,0.0158,0.0,0.331,0.642,127.979
3649,Poker Face,Lady Gaga,0WfKDYeUAoLA3vdvLKKWMW,1HY2Jd0NmPuamShAr6KMms,1,Yes,82,4552802,69,0.846,0.815,4,-4.512,1,0.0761,0.139,2.19e-06,0.131,0.831,118.999
3462,Hero,Christopher Wilde,3q3pZHncNkvIWJebMeuQqQ,533HtQP5btWIZcKlHJtEWK,57,No,55,45127,56,0.451,0.903,3,-4.561,1,0.0977,0.0375,0.0,0.126,0.607,93.005
5745,Hole In The World,Eagles,2nSdYrRGhnfbncKCtgFWK7,0ECwFtbIWEVNwjlrfc6xoL,69,No,77,1369256,47,0.662,0.39,4,-10.416,1,0.0239,0.46,0.0,0.179,0.713,82.007
6903,Something Like That,Tim McGraw,1zG6cEmeo4rv7Old8XD7vC,6roFdX1y5BYSbp60OTJWMd,28,Yes,76,1935212,59,0.507,0.85,5,-5.6789999999999985,1,0.0472,0.378,0.0,0.0567,0.847,171.8
800,Holy Key,"DJ Khaled Featuring Big Sean, Kendrick Lamar & Betty Wright",4o1zYFH5QWKu3E4MiC6lgE,0QHgL1lAIqAw0HtD7YldmP,84,No,83,1859957,55,0.413,0.928,9,-3.671,1,0.321,0.106,0.0,0.331,0.469,83.20299999999997
5935,Beautiful Goodbye,Jennifer Hanson,5RUDbG8eDCHatEOo8Cu3t8,6xadQb6qb6Kz0enpqkfOrV,76,No,7,1022,15,0.623,0.878,2,-3.662,1,0.0372,0.146,0.00191,0.13699999999999998,0.608,113.225
2657,Focused,Wale Featuring Kid Cudi,4w27lZ9zcceZp6rumzGCBx,67nwj3Y5sZQLl72VNUHEYE,97,No,77,1271128,47,0.735,0.8009999999999999,1,-5.067,1,0.0554,0.275,0.0,0.13699999999999998,0.4970000000000001,123.094
5306,Karma,Lloyd Banks Featuring Avant,25YwwruYRtxe6RQdKtrZFS,3vDUJHQtqT3jFRZ2ECXDTi,17,Yes,65,330586,54,0.523,0.84,10,-2.591,0,0.467,0.0386,0.0,0.184,0.659,176.47299999999996
5490,Outrageous,Britney Spears,2vPCRs3g0vdLU8sHlAEytO,26dSoYclwsYLMAKD3tpOr4,79,No,80,3940073,54,0.828,0.662,7,-6.419,1,0.0461,0.0394,2.02e-05,0.191,0.847,105.014
1324,Homegrown Honey,Darius Rucker,15WoYaFanAymIZuebfxvOt,7FY5V3XMwlNBPitEjXowHQ,53,No,71,751066,59,0.6579999999999999,0.913,1,-5.029,1,0.0511,0.12,0.0,0.0506,0.8640000000000001,87.96700000000001
7184,Too Close,Next,5IFCyWplye09HytIP80RCF,2MGT7CYlixSPxAnnkhLpaA,27,Yes,60,306200,69,0.847,0.402,7,-9.952,1,0.0641,0.0118,0.0,0.28300000000000003,0.752,99.693
2261,Cowboys And Angels,Dustin Lynch,5ksoJlQJtduEkwQTo7UN7X,1dID9zgn0OV0Y8ud7Mh2tS,40,No,73,568217,61,0.355,0.55,10,-5.772,1,0.0285,0.245,3.2e-05,0.0979,0.26,73.842
4740,A La Primera Persona,Alejandro Sanz,6mXHxE2BEafOgdWoFvc6mF,5sUrlPAHlS9NEirDB8SEbF,100,No,77,1881191,55,0.615,0.6759999999999999,8,-5.154,1,0.0715,0.485,0.0,0.0634,0.259,121.026
6057,Where Are You Going,Dave Matthews Band,5EjZXJ4nVpw7uI6eso1SFS,2TI7qyDE0QfyOlnbtfDo7L,39,No,69,737443,56,0.444,0.583,7,-8.121,1,0.0259,0.5,0.15,0.105,0.258,97.492
5199,Ass Like That,Eminem,4gXdMZkBN1neE9nX6yRALa,7dGJo4pcD2V6oG8kP0tJRR,60,No,93,15210555,63,0.505,0.795,2,-6.283,1,0.434,0.453,0.0,0.0998,0.7340000000000001,89.669
356,A Lie,French Montana Featuring The Weeknd & Max B,1vVNlXi8gf8tZ7OhnEs4VE,6vXTefBL93Dj5IqAWq6OTv,75,No,87,1427039,72,0.516,0.792,1,-5.38,0,0.21600000000000005,0.0235,0.0,0.404,0.524,121.189
4375,Wait For You,Elliott Yamin,0U969xYNlAyfzi8P1TaO7u,4am1I89OWXUzFh4ctRLkdd,13,Yes,55,46995,66,0.764,0.487,0,-6.734,1,0.0281,0.25,0.0,0.184,0.35200000000000004,116.027
4332,S.O.S.,Jonas Brothers,5hbytEkl5hUB5iRb0cCtZi,7gOdHgIoIKoe4i9Tta6qdD,17,Yes,66,941209,59,0.598,0.685,7,-3.873,1,0.0679,0.000628,0.0,0.149,0.7120000000000001,137.035
